event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e355,Task,empty_bin,26:01:01T08:06:30.62,26:01:01T08:06:39.96,r4,m7,m7_s2,t60
e358,Control,position,26:01:01T08:06:31.36,26:01:01T08:06:33.56,r6,,,
e121,Task,vacuum,26:01:01T08:06:31.89,26:01:01T08:07:01.50,r3,m8,m8_s3,t71
e359,Control,clean_path,26:01:01T08:06:33.56,26:01:01T08:06:42.11,r6,,,
e360,Task,mop,26:01:01T08:06:42.11,26:01:01T08:07:01.69,r6,m1,m1_s1,t3
e113,Control,navigate,26:01:01T08:06:44.75,26:01:01T08:07:00.16,r1,,,
e361,Control,navigate,26:01:01T08:06:44.75,26:01:01T08:07:41.73,r2,,,
e131,Control,navigate,26:01:01T08:06:47.75,26:01:01T08:07:02.84,r5,,,
e366,Control,navigate,26:01:01T08:06:47.75,26:01:01T08:07:09.16,r8,,,
e114,Control,enter_room,26:01:01T08:07:00.16,26:01:01T08:07:02.36,r1,,,
e369,Control,navigate,26:01:01T08:07:01.50,26:01:01T08:07:10.96,r4,,,
e138,Control,navigate,26:01:01T08:07:01.50,26:01:01T08:07:36.04,r3,,,
e115,Control,position,26:01:01T08:07:02.36,26:01:01T08:07:04.01,r1,,,
e132,Control,enter_room,26:01:01T08:07:02.84,26:01:01T08:07:04.64,r5,,,
