event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e715,Task,mop,26:01:01T08:26:39.14,26:01:01T08:27:01.96,r7,m19,m19_s1,t165
e703,Control,position,26:01:01T08:26:39.50,26:01:01T08:26:41.69,r6,,,
e704,Control,clean_path,26:01:01T08:26:41.69,26:01:01T08:26:51.12,r6,,,
e746,Control,enter_room,26:01:01T08:26:43.87,26:01:01T08:26:45.57,r4,,,
e747,Control,position,26:01:01T08:26:45.57,26:01:01T08:26:47.72,r4,,,
e748,Task,disinfect,26:01:01T08:26:47.72,26:01:01T08:27:05.00,r4,m15,m15_s3,t136
e705,Task,mop,26:01:01T08:26:51.12,26:01:01T08:27:10.55,r6,m19,m19_s3,t171
e753,Control,navigate,26:01:01T08:26:53.24,26:01:01T08:28:11.37,r8,,,
e707,Control,enter_room,26:01:01T08:26:56.09,26:01:01T08:26:57.86,r2,,,
e708,Control,position,26:01:01T08:26:57.86,26:01:01T08:26:59.99,r2,,,
e709,Control,clean_path,26:01:01T08:26:59.99,26:01:01T08:27:06.89,r2,,,
e749,Control,navigate,26:01:01T08:27:05.00,26:01:01T08:27:26.40,r4,,,
e710,Task,mop,26:01:01T08:27:06.89,26:01:01T08:27:26.02,r2,m18,m18_s2,t159
e724,Control,navigate,26:01:01T08:27:10.55,26:01:01T08:27:19.77,r6,,,
e725,Control,enter_room,26:01:01T08:27:19.77,26:01:01T08:27:22.11,r6,,,
e726,Control,position,26:01:01T08:27:22.11,26:01:01T08:27:24.34,r6,,,
e727,Control,clean_path,26:01:01T08:27:24.34,26:01:01T08:27:32.74,r6,,,
e750,Control,enter_room,26:01:01T08:27:26.40,26:01:01T08:27:28.75,r4,,,
e751,Control,position,26:01:01T08:27:28.75,26:01:01T08:27:30.75,r4,,,
e752,Task,disinfect,26:01:01T08:27:30.75,26:01:01T08:27:46.71,r4,m15,m15_s1,t130
e728,Task,mop,26:01:01T08:27:32.74,26:01:01T08:27:56.16,r6,m20,m20_s2,t177
e757,Control,navigate,26:01:01T08:27:46.71,26:01:01T08:28:10.58,r4,,,
e758,Control,enter_room,26:01:01T08:28:10.58,26:01:01T08:28:12.44,r4,,,
e754,Control,enter_room,26:01:01T08:28:11.37,26:01:01T08:28:13.03,r8,,,
e759,Control,position,26:01:01T08:28:12.44,26:01:01T08:28:14.24,r4,,,
e755,Control,position,26:01:01T08:28:13.03,26:01:01T08:28:14.66,r8,,,
e760,Task,disinfect,26:01:01T08:28:14.24,26:01:01T08:28:27.63,r4,m17,m17_s3,t154
e756,Task,disinfect,26:01:01T08:28:14.66,26:01:01T08:28:30.23,r8,m16,m16_s2,t142
e761,Control,navigate,26:01:01T08:28:27.63,26:01:01T08:29:07.84,r4,,,
e765,Control,navigate,26:01:01T08:28:30.23,26:01:01T08:29:32.29,r8,,,
