event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e156,Control,activate_sprayer,2026-01-01T08:03:56.45,2026-01-01T08:03:59.62,r2,,,
e157,Task,spray,2026-01-01T08:03:59.62,2026-01-01T08:04:16.18,r2,m1,m1_s1,t3
e50,Control,position,2026-01-01T08:04:01.99,2026-01-01T08:04:03.78,r7,,,
e51,Control,align_camera,2026-01-01T08:04:03.78,2026-01-01T08:04:05.62,r7,,,
e52,Task,inspect,2026-01-01T08:04:05.62,2026-01-01T08:04:19.32,r7,m2,m2_s3,t17
e182,Control,navigate,2026-01-01T08:04:16.18,2026-01-01T08:04:57.24,r8,,,
e166,Control,navigate,2026-01-01T08:04:16.18,2026-01-01T08:06:21.15,r2,,,
e187,Control,navigate,2026-01-01T08:04:19.32,2026-01-01T08:05:23.52,r4,,,
e57,Control,navigate,2026-01-01T08:04:19.32,2026-01-01T08:05:33.07,r7,,,
e54,Control,position,2026-01-01T08:04:39.30,2026-01-01T08:04:41.47,r5,,,
e55,Control,align_camera,2026-01-01T08:04:41.47,2026-01-01T08:04:43.79,r5,,,
e56,Task,survey_field,2026-01-01T08:04:43.79,2026-01-01T08:04:52.66,r5,m8,,t68
e65,Control,navigate,2026-01-01T08:04:52.66,2026-01-01T08:05:38.24,r5,,,
e42,Control,position,2026-01-01T08:04:55.10,2026-01-01T08:04:57.21,r3,,,
e43,Control,align_camera,2026-01-01T08:04:57.21,2026-01-01T08:04:59.28,r3,,,
e183,Control,position,2026-01-01T08:04:57.24,2026-01-01T08:04:59.36,r8,,,
e44,Task,inspect,2026-01-01T08:04:59.28,2026-01-01T08:05:09.82,r3,m2,m2_s1,t12
e184,Control,align_gripper,2026-01-01T08:04:59.36,2026-01-01T08:05:01.09,r8,,,
e185,Control,grasp,2026-01-01T08:05:01.09,2026-01-01T08:05:03.73,r8,,,
e186,Task,harvest,2026-01-01T08:05:03.73,2026-01-01T08:05:27.68,r8,m1,m1_s1,t4
e61,Control,navigate,2026-01-01T08:05:09.82,2026-01-01T08:05:14.15,r3,,,
e62,Control,position,2026-01-01T08:05:14.15,2026-01-01T08:05:16.05,r3,,,
e63,Control,align_camera,2026-01-01T08:05:16.05,2026-01-01T08:05:17.94,r3,,,
e64,Task,survey_field,2026-01-01T08:05:17.94,2026-01-01T08:05:26.51,r3,m10,,t87
e188,Control,position,2026-01-01T08:05:23.52,2026-01-01T08:05:25.36,r4,,,
e189,Control,align_gripper,2026-01-01T08:05:25.36,2026-01-01T08:05:27.35,r4,,,
e69,Control,navigate,2026-01-01T08:05:26.51,2026-01-01T08:05:36.54,r3,,,
e190,Control,grasp,2026-01-01T08:05:27.35,2026-01-01T08:05:30.86,r4,,,
e204,Control,navigate,2026-01-01T08:05:27.68,2026-01-01T08:06:51.11,r8,,,
e191,Task,harvest,2026-01-01T08:05:30.86,2026-01-01T08:05:54.16,r4,m2,m2_s3,t18
e58,Control,position,2026-01-01T08:05:33.07,2026-01-01T08:05:35.26,r7,,,
e59,Control,align_camera,2026-01-01T08:05:35.26,2026-01-01T08:05:37.45,r7,,,
e70,Control,position,2026-01-01T08:05:36.54,2026-01-01T08:05:38.31,r3,,,
e60,Task,survey_field,2026-01-01T08:05:37.45,2026-01-01T08:05:46.57,r7,m9,,t77
e66,Control,position,2026-01-01T08:05:38.24,2026-01-01T08:05:40.20,r5,,,
e71,Control,align_camera,2026-01-01T08:05:38.31,2026-01-01T08:05:40.44,r3,,,
e67,Control,align_camera,2026-01-01T08:05:40.20,2026-01-01T08:05:41.89,r5,,,
e72,Task,inspect,2026-01-01T08:05:40.44,2026-01-01T08:05:51.94,r3,m5,m5_s2,t43
e68,Task,inspect,2026-01-01T08:05:41.89,2026-01-01T08:05:52.85,r5,m5,m5_s1,t40
e89,Control,navigate,2026-01-01T08:05:46.57,2026-01-01T08:06:18.85,r7,,,
e77,Control,navigate,2026-01-01T08:05:51.94,2026-01-01T08:06:16.60,r3,,,
e85,Control,navigate,2026-01-01T08:05:52.85,2026-01-01T08:07:22.72,r5,,,
e233,Control,navigate,2026-01-01T08:05:54.16,2026-01-01T08:07:11.99,r4,,,
e159,Control,position,2026-01-01T08:05:58.99,2026-01-01T08:06:00.84,r6,,,
e160,Control,activate_sprayer,2026-01-01T08:06:00.84,2026-01-01T08:06:03.80,r6,,,
e161,Task,spray,2026-01-01T08:06:03.80,2026-01-01T08:06:20.89,r6,m2,m2_s2,t15
e78,Control,position,2026-01-01T08:06:16.60,2026-01-01T08:06:18.23,r3,,,
e79,Control,align_camera,2026-01-01T08:06:18.23,2026-01-01T08:06:19.96,r3,,,
e90,Control,position,2026-01-01T08:06:18.85,2026-01-01T08:06:20.91,r7,,,
e80,Task,survey_field,2026-01-01T08:06:19.96,2026-01-01T08:06:29.54,r3,m11,,t96
e238,Control,navigate,2026-01-01T08:06:20.89,2026-01-01T08:08:23.34,r6,,,
e91,Control,align_camera,2026-01-01T08:06:20.91,2026-01-01T08:06:22.89,r7,,,
e167,Control,position,2026-01-01T08:06:21.15,2026-01-01T08:06:23.36,r2,,,
e92,Task,inspect,2026-01-01T08:06:22.89,2026-01-01T08:06:36.20,r7,m4,m4_s3,t36
e168,Control,activate_sprayer,2026-01-01T08:06:23.36,2026-01-01T08:06:26.79,r2,,,
e169,Task,spray,2026-01-01T08:06:26.79,2026-01-01T08:06:47.09,r2,m1,m1_s3,t8
e81,Control,navigate,2026-01-01T08:06:29.54,2026-01-01T08:06:59.57,r3,,,
e97,Control,navigate,2026-01-01T08:06:36.20,2026-01-01T08:07:12.00,r7,,,
e205,Control,position,2026-01-01T08:06:51.11,2026-01-01T08:06:53.42,r8,,,
e206,Control,align_gripper,2026-01-01T08:06:53.42,2026-01-01T08:06:55.30,r8,,,
e74,Control,position,2026-01-01T08:06:54.69,2026-01-01T08:06:56.94,r1,,,
e207,Control,grasp,2026-01-01T08:06:55.30,2026-01-01T08:06:58.24,r8,,,
e75,Control,align_camera,2026-01-01T08:06:56.94,2026-01-01T08:06:58.66,r1,,,
e208,Task,harvest,2026-01-01T08:06:58.24,2026-01-01T08:07:21.93,r8,m2,m2_s1,t13
e76,Task,inspect,2026-01-01T08:06:58.66,2026-01-01T08:07:11.09,r1,m5,m5_s3,t45
e82,Control,position,2026-01-01T08:06:59.57,2026-01-01T08:07:01.28,r3,,,
e83,Control,align_camera,2026-01-01T08:07:01.28,2026-01-01T08:07:03.01,r3,,,
e84,Task,inspect,2026-01-01T08:07:03.01,2026-01-01T08:07:12.92,r3,m4,m4_s1,t31
e109,Control,navigate,2026-01-01T08:07:11.09,2026-01-01T08:08:19.28,r1,,,
e234,Control,position,2026-01-01T08:07:11.99,2026-01-01T08:07:13.85,r4,,,
e98,Control,position,2026-01-01T08:07:12.00,2026-01-01T08:07:14.18,r7,,,
e93,Control,navigate,2026-01-01T08:07:12.92,2026-01-01T08:08:26.24,r3,,,
e235,Control,align_gripper,2026-01-01T08:07:13.85,2026-01-01T08:07:16.04,r4,,,
e99,Control,align_camera,2026-01-01T08:07:14.18,2026-01-01T08:07:15.97,r7,,,
e100,Task,survey_field,2026-01-01T08:07:15.97,2026-01-01T08:07:25.32,r7,m13,,t115
e236,Control,grasp,2026-01-01T08:07:16.04,2026-01-01T08:07:19.49,r4,,,
e237,Task,harvest,2026-01-01T08:07:19.49,2026-01-01T08:07:41.71,r4,m5,m5_s2,t44
e242,Control,navigate,2026-01-01T08:07:21.93,2026-01-01T08:09:25.09,r8,,,
e86,Control,position,2026-01-01T08:07:22.72,2026-01-01T08:07:24.55,r5,,,
e87,Control,align_camera,2026-01-01T08:07:24.55,2026-01-01T08:07:26.17,r5,,,
e101,Control,navigate,2026-01-01T08:07:25.32,2026-01-01T08:08:46.50,r7,,,
e88,Task,inspect,2026-01-01T08:07:26.17,2026-01-01T08:07:39.83,r5,m4,m4_s2,t33
e113,Control,navigate,2026-01-01T08:07:39.83,2026-01-01T08:07:58.18,r5,,,
e290,Control,navigate,2026-01-01T08:07:39.83,2026-01-01T08:08:53.25,r2,,,
e259,Control,navigate,2026-01-01T08:07:41.71,2026-01-01T08:09:06.59,r4,,,
e114,Control,position,2026-01-01T08:07:58.18,2026-01-01T08:08:00.52,r5,,,
e115,Control,align_camera,2026-01-01T08:08:00.52,2026-01-01T08:08:02.20,r5,,,
e116,Task,inspect,2026-01-01T08:08:02.20,2026-01-01T08:08:13.56,r5,m3,m3_s3,t26
e121,Control,navigate,2026-01-01T08:08:13.56,2026-01-01T08:08:27.20,r5,,,
e110,Control,position,2026-01-01T08:08:19.28,2026-01-01T08:08:21.36,r1,,,
e111,Control,align_camera,2026-01-01T08:08:21.36,2026-01-01T08:08:23.27,r1,,,
e112,Task,inspect,2026-01-01T08:08:23.27,2026-01-01T08:08:37.38,r1,m3,m3_s2,t24
e239,Control,position,2026-01-01T08:08:23.34,2026-01-01T08:08:25.44,r6,,,
e240,Control,activate_sprayer,2026-01-01T08:08:25.44,2026-01-01T08:08:28.51,r6,,,
e94,Control,position,2026-01-01T08:08:26.24,2026-01-01T08:08:28.32,r3,,,
e122,Control,position,2026-01-01T08:08:27.20,2026-01-01T08:08:28.93,r5,,,
e95,Control,align_camera,2026-01-01T08:08:28.32,2026-01-01T08:08:30.25,r3,,,
e241,Task,spray,2026-01-01T08:08:28.51,2026-01-01T08:08:48.79,r6,m5,m5_s1,t41
e123,Control,align_camera,2026-01-01T08:08:28.93,2026-01-01T08:08:31.17,r5,,,
e96,Task,survey_field,2026-01-01T08:08:30.25,2026-01-01T08:08:40.57,r3,m12,,t106
e124,Task,inspect,2026-01-01T08:08:31.17,2026-01-01T08:08:42.99,r5,m7,m7_s2,t62
e117,Control,navigate,2026-01-01T08:08:37.38,2026-01-01T08:08:57.75,r1,,,
e125,Control,navigate,2026-01-01T08:08:40.57,2026-01-01T08:11:25.31,r3,,,
e129,Control,navigate,2026-01-01T08:08:42.99,2026-01-01T08:09:25.51,r5,,,
e102,Control,position,2026-01-01T08:08:46.50,2026-01-01T08:08:48.14,r7,,,
e103,Control,align_camera,2026-01-01T08:08:48.14,2026-01-01T08:08:50.04,r7,,,
e269,Control,navigate,2026-01-01T08:08:48.79,2026-01-01T08:09:58.20,r6,,,
e104,Task,survey_field,2026-01-01T08:08:50.04,2026-01-01T08:09:01.10,r7,m14,,t125
e291,Control,position,2026-01-01T08:08:53.25,2026-01-01T08:08:55.16,r2,,,
e292,Control,activate_sprayer,2026-01-01T08:08:55.16,2026-01-01T08:08:58.23,r2,,,
e118,Control,position,2026-01-01T08:08:57.75,2026-01-01T08:09:00.00,r1,,,
e293,Task,spray,2026-01-01T08:08:58.23,2026-01-01T08:09:13.23,r2,m4,m4_s2,t34
e119,Control,align_camera,2026-01-01T08:09:00.00,2026-01-01T08:09:01.94,r1,,,
e105,Control,navigate,2026-01-01T08:09:01.10,2026-01-01T08:10:11.23,r7,,,
e120,Task,inspect,2026-01-01T08:09:01.94,2026-01-01T08:09:15.83,r1,m7,m7_s1,t59
e260,Control,position,2026-01-01T08:09:06.59,2026-01-01T08:09:08.81,r4,,,
e261,Control,align_gripper,2026-01-01T08:09:08.81,2026-01-01T08:09:11.00,r4,,,
e262,Control,grasp,2026-01-01T08:09:11.00,2026-01-01T08:09:14.01,r4,,,
e294,Control,navigate,2026-01-01T08:09:13.23,2026-01-01T08:09:31.57,r2,,,
e263,Task,harvest,2026-01-01T08:09:14.01,2026-01-01T08:09:35.64,r4,m4,m4_s3,t37
e137,Control,navigate,2026-01-01T08:09:15.83,2026-01-01T08:10:20.26,r1,,,
e243,Control,position,2026-01-01T08:09:25.09,2026-01-01T08:09:27.15,r8,,,
e130,Control,position,2026-01-01T08:09:25.51,2026-01-01T08:09:27.57,r5,,,
e244,Control,align_gripper,2026-01-01T08:09:27.15,2026-01-01T08:09:29.01,r8,,,
e131,Control,align_camera,2026-01-01T08:09:27.57,2026-01-01T08:09:29.31,r5,,,
e245,Control,grasp,2026-01-01T08:09:29.01,2026-01-01T08:09:31.92,r8,,,
e132,Task,survey_field,2026-01-01T08:09:29.31,2026-01-01T08:09:38.81,r5,m15,,t134
e295,Control,position,2026-01-01T08:09:31.57,2026-01-01T08:09:33.47,r2,,,
e246,Task,harvest,2026-01-01T08:09:31.92,2026-01-01T08:09:54.39,r8,m2,m2_s2,t16
e296,Control,activate_sprayer,2026-01-01T08:09:33.47,2026-01-01T08:09:36.86,r2,,,
e264,Control,navigate,2026-01-01T08:09:35.64,2026-01-01T08:11:30.61,r4,,,
e297,Task,spray,2026-01-01T08:09:36.86,2026-01-01T08:09:57.55,r2,m3,m3_s3,t27
e133,Control,navigate,2026-01-01T08:09:38.81,2026-01-01T08:09:46.96,r5,,,
e134,Control,position,2026-01-01T08:09:46.96,2026-01-01T08:09:48.76,r5,,,
e135,Control,align_camera,2026-01-01T08:09:48.76,2026-01-01T08:09:51.04,r5,,,
e136,Task,survey_field,2026-01-01T08:09:51.04,2026-01-01T08:10:02.84,r5,m16,,t144
e273,Control,navigate,2026-01-01T08:09:54.39,2026-01-01T08:11:18.43,r8,,,
e270,Control,position,2026-01-01T08:09:58.20,2026-01-01T08:10:00.49,r6,,,
e271,Control,activate_sprayer,2026-01-01T08:10:00.49,2026-01-01T08:10:03.71,r6,,,
e141,Control,navigate,2026-01-01T08:10:02.84,2026-01-01T08:11:17.58,r5,,,
e272,Task,spray,2026-01-01T08:10:03.71,2026-01-01T08:10:20.83,r6,m5,m5_s3,t46
e106,Control,position,2026-01-01T08:10:11.23,2026-01-01T08:10:13.51,r7,,,
e107,Control,align_camera,2026-01-01T08:10:13.51,2026-01-01T08:10:15.41,r7,,,
e108,Task,inspect,2026-01-01T08:10:15.41,2026-01-01T08:10:29.69,r7,m3,m3_s1,t21
e138,Control,position,2026-01-01T08:10:20.26,2026-01-01T08:10:22.64,r1,,,
e342,Control,navigate,2026-01-01T08:10:20.83,2026-01-01T08:11:26.23,r6,,,
e139,Control,align_camera,2026-01-01T08:10:22.64,2026-01-01T08:10:25.02,r1,,,
e140,Task,survey_field,2026-01-01T08:10:25.02,2026-01-01T08:10:35.82,r1,m17,,t153
e150,Control,navigate,2026-01-01T08:10:29.69,2026-01-01T08:10:48.26,r7,,,
e384,Control,navigate,2026-01-01T08:10:29.69,2026-01-01T08:11:49.71,r2,,,
e162,Control,navigate,2026-01-01T08:10:35.82,2026-01-01T08:11:04.28,r1,,,
e151,Control,position,2026-01-01T08:10:48.26,2026-01-01T08:10:49.99,r7,,,
e152,Control,align_camera,2026-01-01T08:10:49.99,2026-01-01T08:10:52.36,r7,,,
e153,Task,survey_field,2026-01-01T08:10:52.36,2026-01-01T08:11:02.20,r7,m19,,t172
e178,Control,navigate,2026-01-01T08:11:02.20,2026-01-01T08:11:20.24,r7,,,
e163,Control,position,2026-01-01T08:11:04.28,2026-01-01T08:11:06.51,r1,,,
e164,Control,align_camera,2026-01-01T08:11:06.51,2026-01-01T08:11:08.30,r1,,,
e165,Task,survey_field,2026-01-01T08:11:08.30,2026-01-01T08:11:17.12,r1,m20,,t182
e174,Control,navigate,2026-01-01T08:11:17.12,2026-01-01T08:12:34.58,r1,,,
e142,Control,position,2026-01-01T08:11:17.58,2026-01-01T08:11:19.78,r5,,,
e274,Control,position,2026-01-01T08:11:18.43,2026-01-01T08:11:20.54,r8,,,
e143,Control,align_camera,2026-01-01T08:11:19.78,2026-01-01T08:11:21.71,r5,,,
e179,Control,position,2026-01-01T08:11:20.24,2026-01-01T08:11:21.86,r7,,,
e275,Control,align_gripper,2026-01-01T08:11:20.54,2026-01-01T08:11:22.44,r8,,,
e144,Task,survey_field,2026-01-01T08:11:21.71,2026-01-01T08:11:29.89,r5,m18,,t163
e180,Control,align_camera,2026-01-01T08:11:21.86,2026-01-01T08:11:23.97,r7,,,
e276,Control,grasp,2026-01-01T08:11:22.44,2026-01-01T08:11:25.17,r8,,,
e181,Task,inspect,2026-01-01T08:11:23.97,2026-01-01T08:11:36.14,r7,m6,m6_s3,t55
e277,Task,harvest,2026-01-01T08:11:25.17,2026-01-01T08:11:46.84,r8,m4,m4_s1,t32
e126,Control,position,2026-01-01T08:11:25.31,2026-01-01T08:11:27.20,r3,,,
e343,Control,position,2026-01-01T08:11:26.23,2026-01-01T08:11:28.29,r6,,,
e127,Control,align_camera,2026-01-01T08:11:27.20,2026-01-01T08:11:29.36,r3,,,
e344,Control,activate_sprayer,2026-01-01T08:11:28.29,2026-01-01T08:11:31.41,r6,,,
e128,Task,inspect,2026-01-01T08:11:29.36,2026-01-01T08:11:43.03,r3,m7,m7_s3,t64
e196,Control,navigate,2026-01-01T08:11:29.89,2026-01-01T08:12:58.77,r5,,,
e265,Control,position,2026-01-01T08:11:30.61,2026-01-01T08:11:32.44,r4,,,
e345,Task,spray,2026-01-01T08:11:31.41,2026-01-01T08:11:47.37,r6,m7,m7_s1,t60
e266,Control,align_gripper,2026-01-01T08:11:32.44,2026-01-01T08:11:34.73,r4,,,
e267,Control,grasp,2026-01-01T08:11:34.73,2026-01-01T08:11:37.99,r4,,,
e200,Control,navigate,2026-01-01T08:11:36.14,2026-01-01T08:12:27.74,r7,,,
e268,Task,harvest,2026-01-01T08:11:37.99,2026-01-01T08:12:05.34,r4,m1,m1_s3,t9
e170,Control,navigate,2026-01-01T08:11:43.03,2026-01-01T08:12:18.34,r3,,,
e298,Control,navigate,2026-01-01T08:11:46.84,2026-01-01T08:11:54.12,r8,,,
e441,Control,navigate,2026-01-01T08:11:47.37,2026-01-01T08:13:17.45,r6,,,
e385,Control,position,2026-01-01T08:11:49.71,2026-01-01T08:11:51.79,r2,,,
e386,Control,activate_sprayer,2026-01-01T08:11:51.79,2026-01-01T08:11:55.24,r2,,,
e299,Control,position,2026-01-01T08:11:54.12,2026-01-01T08:11:55.93,r8,,,
e387,Task,spray,2026-01-01T08:11:55.24,2026-01-01T08:12:12.13,r2,m3,m3_s1,t22
e300,Control,align_gripper,2026-01-01T08:11:55.93,2026-01-01T08:11:57.99,r8,,,
e301,Control,grasp,2026-01-01T08:11:57.99,2026-01-01T08:12:00.69,r8,,,
e302,Task,harvest,2026-01-01T08:12:00.69,2026-01-01T08:12:24.11,r8,m3,m3_s2,t25
e315,Control,navigate,2026-01-01T08:12:05.34,2026-01-01T08:13:49.03,r4,,,
e171,Control,position,2026-01-01T08:12:18.34,2026-01-01T08:12:20.19,r3,,,
e172,Control,align_camera,2026-01-01T08:12:20.19,2026-01-01T08:12:22.37,r3,,,
e173,Task,inspect,2026-01-01T08:12:22.37,2026-01-01T08:12:35.62,r3,m6,m6_s1,t50
e320,Control,navigate,2026-01-01T08:12:24.11,2026-01-01T08:13:31.28,r8,,,
e201,Control,position,2026-01-01T08:12:27.74,2026-01-01T08:12:29.89,r7,,,
e202,Control,align_camera,2026-01-01T08:12:29.89,2026-01-01T08:12:32.09,r7,,,
e203,Task,inspect,2026-01-01T08:12:32.09,2026-01-01T08:12:46.43,r7,m8,m8_s3,t74
e175,Control,position,2026-01-01T08:12:34.58,2026-01-01T08:12:36.61,r1,,,
e217,Control,navigate,2026-01-01T08:12:35.62,2026-01-01T08:13:51.17,r3,,,
e176,Control,align_camera,2026-01-01T08:12:36.61,2026-01-01T08:12:38.50,r1,,,
e177,Task,inspect,2026-01-01T08:12:38.50,2026-01-01T08:12:48.86,r1,m6,m6_s2,t52
e209,Control,navigate,2026-01-01T08:12:46.43,2026-01-01T08:14:08.37,r7,,,
e469,Control,navigate,2026-01-01T08:12:48.86,2026-01-01T08:13:52.75,r2,,,
e192,Control,navigate,2026-01-01T08:12:48.86,2026-01-01T08:14:53.04,r1,,,
e197,Control,position,2026-01-01T08:12:58.77,2026-01-01T08:13:00.60,r5,,,
e198,Control,align_camera,2026-01-01T08:13:00.60,2026-01-01T08:13:02.55,r5,,,
e199,Task,inspect,2026-01-01T08:13:02.55,2026-01-01T08:13:16.54,r5,m8,m8_s2,t71
e213,Control,navigate,2026-01-01T08:13:16.54,2026-01-01T08:13:41.06,r5,,,
e442,Control,position,2026-01-01T08:13:17.45,2026-01-01T08:13:19.16,r6,,,
e443,Control,activate_sprayer,2026-01-01T08:13:19.16,2026-01-01T08:13:22.15,r6,,,
e444,Task,spray,2026-01-01T08:13:22.15,2026-01-01T08:13:41.71,r6,m7,m7_s3,t65
e321,Control,position,2026-01-01T08:13:31.28,2026-01-01T08:13:33.14,r8,,,
e322,Control,align_gripper,2026-01-01T08:13:33.14,2026-01-01T08:13:35.28,r8,,,
e323,Control,grasp,2026-01-01T08:13:35.28,2026-01-01T08:13:38.19,r8,,,
e324,Task,harvest,2026-01-01T08:13:38.19,2026-01-01T08:13:58.06,r8,m5,m5_s1,t42
e214,Control,position,2026-01-01T08:13:41.06,2026-01-01T08:13:42.66,r5,,,
e215,Control,align_camera,2026-01-01T08:13:42.66,2026-01-01T08:13:44.70,r5,,,
e216,Task,inspect,2026-01-01T08:13:44.70,2026-01-01T08:13:57.05,r5,m10,m10_s2,t90
e316,Control,position,2026-01-01T08:13:49.03,2026-01-01T08:13:50.95,r4,,,
e317,Control,align_gripper,2026-01-01T08:13:50.95,2026-01-01T08:13:53.02,r4,,,
e218,Control,position,2026-01-01T08:13:51.17,2026-01-01T08:13:53.54,r3,,,
e470,Control,position,2026-01-01T08:13:52.75,2026-01-01T08:13:54.77,r2,,,
e318,Control,grasp,2026-01-01T08:13:53.02,2026-01-01T08:13:56.22,r4,,,
e219,Control,align_camera,2026-01-01T08:13:53.54,2026-01-01T08:13:55.23,r3,,,
e471,Control,activate_sprayer,2026-01-01T08:13:54.77,2026-01-01T08:13:57.62,r2,,,
e220,Task,inspect,2026-01-01T08:13:55.23,2026-01-01T08:14:06.24,r3,m10,m10_s3,t93
e319,Task,harvest,2026-01-01T08:13:56.22,2026-01-01T08:14:19.07,r4,m7,m7_s2,t63
e225,Control,navigate,2026-01-01T08:13:57.05,2026-01-01T08:14:35.27,r5,,,
e482,Control,navigate,2026-01-01T08:13:57.05,2026-01-01T08:15:13.27,r6,,,
e472,Task,spray,2026-01-01T08:13:57.62,2026-01-01T08:14:13.62,r2,m6,m6_s2,t53
e362,Control,navigate,2026-01-01T08:13:58.06,2026-01-01T08:15:32.10,r8,,,
e221,Control,navigate,2026-01-01T08:14:06.24,2026-01-01T08:15:09.21,r3,,,
e210,Control,position,2026-01-01T08:14:08.37,2026-01-01T08:14:10.20,r7,,,
