event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
120,Task,mop,2026-08-27T18:36:44.411469,2026-08-27T18:37:22.920077,robot9,m2,s3
121,Control,undock,2026-08-27T18:39:38.289926,2026-08-27T18:39:42.310950,robot1,m3,s1
122,Control,move_to,2026-08-27T18:39:42.312487,2026-08-27T18:39:51.262888,robot1,m3,s1
123,Task,check_room,2026-08-27T18:39:51.265852,2026-08-27T18:40:00.271903,robot1,m3,s1
124,Task,vacuum,2026-08-27T18:40:01.278416,2026-08-27T18:40:22.289938,robot1,m3,s1
125,Control,move_to,2026-08-27T18:40:23.282610,2026-08-27T18:40:36.095227,robot1,m3,s4
126,Task,vacuum,2026-08-27T18:40:36.097798,2026-08-27T18:40:50.105979,robot1,m3,s4
127,Control,move_to,2026-08-27T18:40:50.280610,2026-08-27T18:40:59.227564,robot1,m3,s6
128,Task,vacuum,2026-08-27T18:40:59.229575,2026-08-27T18:41:20.236655,robot1,m3,s6
129,Control,move_to,2026-08-27T18:41:20.279713,2026-08-27T18:41:48.361181,robot1,m3,s13
130,Task,vacuum,2026-08-27T18:41:48.363368,2026-08-27T18:42:12.867546,robot1,m3,s13
131,Control,move_to,2026-08-27T18:42:13.305692,2026-08-27T18:42:49.366712,robot1,m3,s15
132,Task,vacuum,2026-08-27T18:42:49.367613,2026-08-27T18:43:06.872589,robot1,m3,s15
133,Control,move_to,2026-08-27T18:43:07.285079,2026-08-27T18:43:20.711238,robot1,m3,s14
134,Task,disinfect,2026-08-27T18:43:20.713317,2026-08-27T18:43:28.718328,robot1,m3,s14
135,Task,final_room_check,2026-08-27T18:43:29.289451,2026-08-27T18:43:35.296049,robot1,m3,s14
136,Control,move_to,2026-08-27T18:43:43.289879,2026-08-27T18:43:52.240910,robot1,m3,s11
137,Task,disinfect,2026-08-27T18:43:52.242195,2026-08-27T18:44:04.248474,robot1,m3,s11
138,Task,final_room_check,2026-08-27T18:44:06.292184,2026-08-27T18:44:15.297592,robot1,m3,s11
139,Control,move_to,2026-08-27T18:44:21.283801,2026-08-27T18:44:42.170388,robot1,m3,s13
140,Task,final_room_check,2026-08-27T18:44:42.172772,2026-08-27T18:44:52.682199,robot1,m3,s13
141,Control,move_to,2026-08-27T18:45:08.301311,2026-08-27T18:45:45.077030,robot1,m3,s12
142,Task,final_room_check,2026-08-27T18:45:45.079880,2026-08-27T18:45:49.589855,robot1,m3,s12
143,Control,undock,2026-08-27T18:39:38.295511,2026-08-27T18:39:42.301006,robot2,m3,s8
144,Control,move_to,2026-08-27T18:39:42.302810,2026-08-27T18:39:58.802111,robot2,m3,s8
145,Task,check_room,2026-08-27T18:39:58.804941,2026-08-27T18:40:09.310924,robot2,m3,s8
146,Task,vacuum,2026-08-27T18:40:12.306587,2026-08-27T18:40:36.815334,robot2,m3,s8
147,Control,move_to,2026-08-27T18:40:37.292607,2026-08-27T18:40:55.404694,robot2,m3,s3
148,Task,vacuum,2026-08-27T18:40:55.406444,2026-08-27T18:41:19.911047,robot2,m3,s3
149,Control,move_to,2026-08-27T18:41:20.284544,2026-08-27T18:41:57.493842,robot2,m3,s9
150,Task,vacuum,2026-08-27T18:41:57.495718,2026-08-27T18:42:11.501975,robot2,m3,s9
151,Control,move_to,2026-08-27T18:42:12.287628,2026-08-27T18:42:31.267049,robot2,m3,s11
152,Task,vacuum,2026-08-27T18:42:31.267701,2026-08-27T18:42:52.272639,robot2,m3,s11
153,Control,move_to,2026-08-27T18:42:53.284735,2026-08-27T18:43:08.539433,robot2,m3,s12
154,Task,vacuum,2026-08-27T18:43:08.542074,2026-08-27T18:43:19.050310,robot2,m3,s12
155,Control,move_to,2026-08-27T18:43:19.294424,2026-08-27T18:43:42.622457,robot2,m3,s9
156,Task,disinfect,2026-08-27T18:43:42.624055,2026-08-27T18:43:50.630584,robot2,m3,s9
157,Task,final_room_check,2026-08-27T18:43:51.271561,2026-08-27T18:43:57.277189,robot2,m3,s9
158,Control,move_to,2026-08-27T18:43:59.281547,2026-08-27T18:44:19.389555,robot2,m3,s15
159,Task,disinfect,2026-08-27T18:44:19.392360,2026-08-27T18:44:29.399062,robot2,m3,s15
160,Task,final_room_check,2026-08-27T18:44:32.315932,2026-08-27T18:44:39.822153,robot2,m3,s15
161,Control,undock,2026-08-27T18:39:38.303413,2026-08-27T18:39:42.308532,robot3,m3,s2
162,Control,move_to,2026-08-27T18:39:42.309769,2026-08-27T18:40:04.676525,robot3,m3,s2
163,Task,check_room,2026-08-27T18:40:04.679465,2026-08-27T18:40:09.187600,robot3,m3,s2
164,Task,vacuum,2026-08-27T18:40:11.303596,2026-08-27T18:40:21.813667,robot3,m3,s2
165,Control,move_to,2026-08-27T18:40:22.295401,2026-08-27T18:40:28.622576,robot3,m3,s7
166,Task,vacuum,2026-08-27T18:40:28.623450,2026-08-27T18:40:39.129408,robot3,m3,s7
167,Control,move_to,2026-08-27T18:40:39.285193,2026-08-27T18:40:52.704386,robot3,m3,s5
168,Task,vacuum,2026-08-27T18:40:52.706411,2026-08-27T18:41:10.214994,robot3,m3,s5
169,Control,move_to,2026-08-27T18:41:10.272906,2026-08-27T18:41:24.842297,robot3,m3,s2
170,Task,disinfect,2026-08-27T18:41:24.844956,2026-08-27T18:41:30.852823,robot3,m3,s2
171,Task,final_room_check,2026-08-27T18:41:31.285638,2026-08-27T18:41:35.791962,robot3,m3,s2
172,Control,move_to,2026-08-27T18:41:36.280379,2026-08-27T18:41:54.285876,robot3,m3,s14
173,Task,vacuum,2026-08-27T18:41:54.288799,2026-08-27T18:42:08.294797,robot3,m3,s14
174,Control,move_to,2026-08-27T18:42:09.375405,2026-08-27T18:42:35.707968,robot3,m3,s10
175,Task,vacuum,2026-08-27T18:42:35.713838,2026-08-27T18:42:53.221442,robot3,m3,s10
176,Control,move_to,2026-08-27T18:42:53.295471,2026-08-27T18:43:33.549762,robot3,m3,s5
177,Task,disinfect,2026-08-27T18:43:33.551217,2026-08-27T18:43:43.558603,robot3,m3,s5
178,Task,final_room_check,2026-08-27T18:43:46.290880,2026-08-27T18:43:53.798836,robot3,m3,s5
179,Control,move_to,2026-08-27T18:44:04.281194,2026-08-27T18:44:25.920789,robot3,m3,s10
180,Task,disinfect,2026-08-27T18:44:25.923209,2026-08-27T18:44:35.931492,robot3,m3,s10
181,Task,final_room_check,2026-08-27T18:44:38.285100,2026-08-27T18:44:45.791946,robot3,m3,s10
182,Control,undock,2026-08-27T18:39:38.320690,2026-08-27T18:39:42.331181,robot4,m3,s3
183,Control,move_to,2026-08-27T18:39:42.333595,2026-08-27T18:40:05.144743,robot4,m3,s3
184,Task,check_room,2026-08-27T18:40:05.147185,2026-08-27T18:40:15.654637,robot4,m3,s3
185,Control,move_to,2026-08-27T18:40:16.280277,2026-08-27T18:41:02.801694,robot4,m3,s15
186,Task,check_room,2026-08-27T18:41:02.804617,2026-08-27T18:41:10.310084,robot4,m3,s15
187,Control,move_to,2026-08-27T18:41:19.289600,2026-08-27T18:41:33.723188,robot4,m3,s7
188,Task,disinfect,2026-08-27T18:41:33.725895,2026-08-27T18:41:39.734047,robot4,m3,s7
189,Task,final_room_check,2026-08-27T18:41:42.288755,2026-08-27T18:41:46.796216,robot4,m3,s7
190,Control,move_to,2026-08-27T18:41:47.280093,2026-08-27T18:41:59.936504,robot4,m3,s3
191,Task,mop,2026-08-27T18:41:59.938201,2026-08-27T18:42:38.455152,robot4,m3,s3
