event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
150,Control,move_to,2026-08-27T18:27:46.504299,2026-08-27T18:28:00.652724,robot1,m3,m3_s12
151,Task,disinfect,2026-08-27T18:28:00.655488,2026-08-27T18:28:06.662728,robot1,m3,m3_s12
152,Control,move_to,2026-08-27T18:28:18.513097,2026-08-27T18:28:32.659286,robot1,m3,m3_s11
153,Task,final_room_check,2026-08-27T18:28:32.660604,2026-08-27T18:28:41.667556,robot1,m3,m3_s11
154,Control,undock,2026-08-27T18:22:17.509027,2026-08-27T18:22:21.515671,robot2,m3,m3_s6
155,Control,move_to,2026-08-27T18:22:21.516337,2026-08-27T18:22:48.351701,robot2,m3,m3_s6
156,Task,check_room,2026-08-27T18:22:48.352601,2026-08-27T18:22:57.358818,robot2,m3,m3_s6
157,Control,move_to,2026-08-27T18:22:57.471993,2026-08-27T18:23:05.725819,robot2,m3,m3_s2
158,Task,vacuum,2026-08-27T18:23:05.727976,2026-08-27T18:23:16.233428,robot2,m3,m3_s2
159,Control,move_to,2026-08-27T18:23:16.492537,2026-08-27T18:23:20.969641,robot2,m3,m3_s4
160,Task,vacuum,2026-08-27T18:23:20.971818,2026-08-27T18:23:34.980274,robot2,m3,m3_s4
161,Control,move_to,2026-08-27T18:23:35.485859,2026-08-27T18:23:44.436195,robot2,m3,m3_s6
162,Task,vacuum,2026-08-27T18:23:44.439131,2026-08-27T18:24:05.445371,robot2,m3,m3_s6
163,Control,move_to,2026-08-27T18:24:05.487236,2026-08-27T18:24:34.339335,robot2,m3,m3_s9
164,Task,vacuum,2026-08-27T18:24:34.342490,2026-08-27T18:24:48.349827,robot2,m3,m3_s9
165,Control,move_to,2026-08-27T18:24:48.472915,2026-08-27T18:25:08.176047,robot2,m3,m3_s2
166,Task,disinfect,2026-08-27T18:25:08.179273,2026-08-27T18:25:14.188181,robot2,m3,m3_s2
167,Control,move_to,2026-08-27T18:25:14.503451,2026-08-27T18:25:37.920198,robot2,m3,m3_s10
168,Task,vacuum,2026-08-27T18:25:37.921998,2026-08-27T18:25:55.429854,robot2,m3,m3_s10
169,Control,move_to,2026-08-27T18:25:55.540894,2026-08-27T18:26:23.618225,robot2,m3,m3_s13
170,Task,vacuum,2026-08-27T18:26:23.619619,2026-08-27T18:26:48.124137,robot2,m3,m3_s13
171,Control,move_to,2026-08-27T18:27:26.491708,2026-08-27T18:28:04.230307,robot2,m3,m3_s11
172,Task,disinfect,2026-08-27T18:28:04.230939,2026-08-27T18:28:16.234591,robot2,m3,m3_s11
173,Control,undock,2026-08-27T18:22:17.516566,2026-08-27T18:22:21.519259,robot3,m3,m3_s9
174,Control,move_to,2026-08-27T18:22:21.519825,2026-08-27T18:23:07.130744,robot3,m3,m3_s9
175,Task,check_room,2026-08-27T18:23:07.133615,2026-08-27T18:23:13.141664,robot3,m3,m3_s9
176,Control,move_to,2026-08-27T18:23:13.473202,2026-08-27T18:23:36.284001,robot3,m3,m3_s3
177,Task,vacuum,2026-08-27T18:23:36.286885,2026-08-27T18:24:00.796559,robot3,m3,m3_s3
178,Control,move_to,2026-08-27T18:24:01.480771,2026-08-27T18:24:15.907973,robot3,m3,m3_s7
179,Task,vacuum,2026-08-27T18:24:15.909306,2026-08-27T18:24:26.416625,robot3,m3,m3_s7
180,Control,move_to,2026-08-27T18:24:26.484735,2026-08-27T18:24:43.696867,robot3,m3,m3_s1
181,Task,disinfect,2026-08-27T18:24:43.698817,2026-08-27T18:24:55.708899,robot3,m3,m3_s1
182,Task,final_room_check,2026-08-27T18:24:56.473121,2026-08-27T18:25:05.478111,robot3,m3,m3_s1
183,Control,move_to,2026-08-27T18:25:06.474104,2026-08-27T18:25:18.142992,robot3,m3,m3_s7
184,Task,disinfect,2026-08-27T18:25:18.144899,2026-08-27T18:25:24.151232,robot3,m3,m3_s7
185,Control,move_to,2026-08-27T18:25:24.504446,2026-08-27T18:25:32.995859,robot3,m3,m3_s6
186,Task,disinfect,2026-08-27T18:25:32.998795,2026-08-27T18:25:45.007969,robot3,m3,m3_s6
187,Control,move_to,2026-08-27T18:25:45.487073,2026-08-27T18:26:24.887351,robot3,m3,m3_s12
188,Task,vacuum,2026-08-27T18:26:24.888112,2026-08-27T18:26:35.393724,robot3,m3,m3_s12
189,Control,move_to,2026-08-27T18:26:35.581476,2026-08-27T18:26:57.587396,robot3,m3,m3_s15
190,Task,vacuum,2026-08-27T18:26:57.589559,2026-08-27T18:27:15.097366,robot3,m3,m3_s15
191,Control,move_to,2026-08-27T18:27:20.465555,2026-08-27T18:27:41.731519,robot3,m3,m3_s10
192,Task,final_room_check,2026-08-27T18:27:41.733922,2026-08-27T18:27:49.241240,robot3,m3,m3_s10
193,Control,move_to,2026-08-27T18:27:57.478059,2026-08-27T18:28:25.557283,robot3,m3,m3_s13
194,Task,disinfect,2026-08-27T18:28:25.559029,2026-08-27T18:28:39.565154,robot3,m3,m3_s13
195,Control,undock,2026-08-27T18:22:17.486437,2026-08-27T18:22:21.497038,robot4,m3,m3_s3
196,Control,move_to,2026-08-27T18:22:21.498074,2026-08-27T18:22:44.307735,robot4,m3,m3_s3
197,Task,check_room,2026-08-27T18:22:44.309902,2026-08-27T18:22:54.817481,robot4,m3,m3_s3
198,Control,move_to,2026-08-27T18:22:55.471253,2026-08-27T18:23:41.997204,robot4,m3,m3_s15
199,Task,check_room,2026-08-27T18:23:41.999592,2026-08-27T18:23:49.504531,robot4,m3,m3_s15
200,Control,move_to,2026-08-27T18:24:03.474304,2026-08-27T18:24:23.879071,robot4,m3,m3_s3
201,Task,mop,2026-08-27T18:24:23.879733,2026-08-27T18:25:02.385723,robot4,m3,m3_s3
202,Task,disinfect,2026-08-27T18:25:04.497550,2026-08-27T18:25:18.504129,robot4,m3,m3_s3
203,Task,final_room_check,2026-08-27T18:25:21.481400,2026-08-27T18:25:31.994465,robot4,m3,m3_s3
204,Control,move_to,2026-08-27T18:25:36.472927,2026-08-27T18:26:13.681844,robot4,m3,m3_s9
205,Task,disinfect,2026-08-27T18:26:13.684515,2026-08-27T18:26:21.690590,robot4,m3,m3_s9
206,Task,final_room_check,2026-08-27T18:26:22.478519,2026-08-27T18:26:28.483622,robot4,m3,m3_s9
207,Control,move_to,2026-08-27T18:26:48.480138,2026-08-27T18:27:09.744726,robot4,m3,m3_s10
208,Task,disinfect,2026-08-27T18:27:09.745736,2026-08-27T18:27:19.749000,robot4,m3,m3_s10
209,Control,move_to,2026-08-27T18:27:43.481104,2026-08-27T18:28:05.844583,robot4,m3,m3_s14
210,Task,disinfect,2026-08-27T18:28:05.845641,2026-08-27T18:28:13.906338,robot4,m3,m3_s14
211,Control,undock,2026-08-27T18:22:17.498638,2026-08-27T18:22:21.507832,robot5,m3,m3_s2
212,Control,move_to,2026-08-27T18:22:21.508647,2026-08-27T18:22:43.874977,robot5,m3,m3_s2
213,Task,check_room,2026-08-27T18:22:43.879306,2026-08-27T18:22:48.385269,robot5,m3,m3_s2
214,Control,move_to,2026-08-27T18:22:48.474394,2026-08-27T18:23:18.010873,robot5,m3,m3_s11
215,Task,check_room,2026-08-27T18:23:18.013403,2026-08-27T18:23:27.018866,robot5,m3,m3_s11
216,Control,move_to,2026-08-27T18:24:02.478054,2026-08-27T18:24:32.217264,robot5,m3,m3_s5
217,Task,mop,2026-08-27T18:24:32.223096,2026-08-27T18:24:59.735878,robot5,m3,m3_s5
218,Task,disinfect,2026-08-27T18:25:00.475719,2026-08-27T18:25:10.483753,robot5,m3,m3_s5
219,Control,move_to,2026-08-27T18:25:14.477686,2026-08-27T18:25:29.060081,robot5,m3,m3_s2
220,Task,final_room_check,2026-08-27T18:25:29.063103,2026-08-27T18:25:33.571278,robot5,m3,m3_s2
221,Control,move_to,2026-08-27T18:25:41.491332,2026-08-27T18:25:57.992140,robot5,m3,m3_s8
222,Task,disinfect,2026-08-27T18:25:57.994260,2026-08-27T18:26:12.002009,robot5,m3,m3_s8
223,Control,move_to,2026-08-27T18:27:17.479981,2026-08-27T18:28:06.676928,robot5,m3,m3_s15
224,Task,mop,2026-08-27T18:28:06.677410,2026-08-27T18:28:34.179724,robot5,m3,m3_s15
225,Task,disinfect,2026-08-27T18:28:34.478178,2026-08-27T18:28:44.483402,robot5,m3,m3_s15
226,Task,final_room_check,2026-08-27T18:28:47.481786,2026-08-27T18:28:55.025553,robot5,m3,m3_s15
227,Control,undock,2026-08-27T18:22:17.472560,2026-08-27T18:22:21.481305,robot6,m3,m3_s1
228,Control,move_to,2026-08-27T18:22:21.483696,2026-08-27T18:22:30.434566,robot6,m3,m3_s1
229,Task,check_room,2026-08-27T18:22:30.436982,2026-08-27T18:22:39.444593,robot6,m3,m3_s1
230,Control,move_to,2026-08-27T18:22:39.554486,2026-08-27T18:23:13.794337,robot6,m3,m3_s10
231,Task,check_room,2026-08-27T18:23:13.797261,2026-08-27T18:23:21.305818,robot6,m3,m3_s10
232,Control,move_to,2026-08-27T18:23:37.487131,2026-08-27T18:24:12.880318,robot6,m3,m3_s4
233,Task,mop,2026-08-27T18:24:12.881541,2026-08-27T18:24:34.887230,robot6,m3,m3_s4
234,Control,move_to,2026-08-27T18:24:50.477534,2026-08-27T18:25:13.808829,robot6,m3,m3_s9
