event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id
e106,Control,move_to,2026-08-28T10:03:35.484736,2026-08-28T10:03:46.269835,robot2,m7,s1
e107,Control,localize,2026-08-28T10:03:46.271557,2026-08-28T10:03:51.279052,robot2,m7,s1
e108,Task,pick,2026-08-28T10:03:51.282034,2026-08-28T10:03:56.290011,robot2,m7,s1
e109,Task,move_to,2026-08-28T10:03:56.295845,2026-08-28T10:03:59.129818,robot2,m7,s1
e110,Control,localize,2026-08-28T10:03:59.133880,2026-08-28T10:04:04.141163,robot2,m7,s1
e111,Task,place,2026-08-28T10:04:04.144188,2026-08-28T10:04:09.150851,robot2,m7,s1
e112,Control,localize,2026-08-28T10:04:09.476864,2026-08-28T10:04:14.482697,robot2,m5,s4
e113,Task,pick,2026-08-28T10:04:14.483167,2026-08-28T10:04:18.488595,robot2,m5,s4
e114,Task,move_to,2026-08-28T10:04:18.494255,2026-08-28T10:04:26.986590,robot2,m5,s4
e115,Control,localize,2026-08-28T10:04:26.991912,2026-08-28T10:04:31.998653,robot2,m5,s4
e116,Task,place,2026-08-28T10:04:32.001464,2026-08-28T10:04:36.007746,robot2,m5,s4
e117,Control,move_to,2026-08-28T10:04:36.477242,2026-08-28T10:04:44.979627,robot2,m7,s1
e118,Control,localize,2026-08-28T10:04:44.980725,2026-08-28T10:04:49.989089,robot2,m7,s1
e119,Task,pick,2026-08-28T10:04:49.991373,2026-08-28T10:04:59.998976,robot2,m7,s1
e120,Task,move_to,2026-08-28T10:05:00.006152,2026-08-28T10:05:08.498781,robot2,m7,s1
e121,Control,localize,2026-08-28T10:05:08.503132,2026-08-28T10:05:13.508460,robot2,m7,s1
e122,Task,place,2026-08-28T10:05:13.509099,2026-08-28T10:05:23.513456,robot2,m7,s1
e123,Control,move_to,2026-08-28T10:05:24.494363,2026-08-28T10:05:40.497261,robot2,m8,s1
e124,Control,localize,2026-08-28T10:05:40.497995,2026-08-28T10:05:45.500858,robot2,m8,s1
e125,Task,pick,2026-08-28T10:05:45.501381,2026-08-28T10:05:48.507655,robot2,m8,s1
e126,Task,move_to,2026-08-28T10:05:48.512524,2026-08-28T10:05:57.003726,robot2,m8,s1
e127,Control,localize,2026-08-28T10:05:57.005195,2026-08-28T10:06:02.009475,robot2,m8,s1
e128,Task,place,2026-08-28T10:06:02.010149,2026-08-28T10:06:05.013238,robot2,m8,s1
e129,Control,move_to,2026-08-28T10:06:05.481820,2026-08-28T10:06:08.315306,robot2,m8,s5
e130,Control,localize,2026-08-28T10:06:08.317427,2026-08-28T10:06:13.325339,robot2,m8,s5
e131,Task,pick,2026-08-28T10:06:13.327298,2026-08-28T10:06:18.336176,robot2,m8,s5
e132,Task,move_to,2026-08-28T10:06:18.340068,2026-08-28T10:06:21.176310,robot2,m8,s5
e133,Control,localize,2026-08-28T10:06:21.180920,2026-08-28T10:06:26.189252,robot2,m8,s5
e134,Task,place,2026-08-28T10:06:26.190612,2026-08-28T10:06:31.194632,robot2,m8,s5
e135,Control,move_to,2026-08-28T10:06:31.462374,2026-08-28T10:06:37.468489,robot2,m4,s1
e136,Control,localize,2026-08-28T10:06:37.470424,2026-08-28T10:06:42.520560,robot2,m4,s1
e137,Task,pick,2026-08-28T10:06:42.523118,2026-08-28T10:06:46.531185,robot2,m4,s1
e138,Task,move_to,2026-08-28T10:06:46.543538,2026-08-28T10:06:55.035069,robot2,m4,s1
e139,Control,localize,2026-08-28T10:06:55.041969,2026-08-28T10:07:00.047173,robot2,m4,s1
